,Institution ID,Legal Name,Popular Name,SED Code,INST Type Code,INST Type Description,INST Sub Type Code,INST Sub Type Description,County Code,County Description,Physical Address Line1,Physical Address Line2,Physical City,Physical State Code,Physical Zipcd5,Mailing Address Line1,Mailing Address Line2,Mailing City,Mailing State Code,Mailing Zipcd5,CEO Salutation,CEO FName,CEO LName,CEO Title,CEO email,CEO Phone,CEO Phone Extension,Grade Organization Code,Grade Organization Description,Grade Pre-K,Grade Half K,Grade Full K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade Ungraded Elementary,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade Ungraded Secondary
880,-800000044085,IS 303 HERBERT S EISENBERG,IS 303 HERBERT S EISENBERG,332100010303,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,501 WEST AVE,,BROOKLYN,NY,11224,501 WEST AVE,,BROOKLYN,NY,11224,MR.,CARMEN,AMADOR,PRINCIPAL,camador@schools.nyc.gov,(718)996-0100,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
881,-800000044086,PS 329 SURFSIDE,PS 329 SURFSIDE,332100010329,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2929 W 30TH ST,,BROOKLYN,NY,11224,2929 W 30TH ST,,BROOKLYN,NY,11224,MS.,SALEMA,MARBURY,PRINCIPAL,smarbury@schools.nyc.gov,(718)787-3460,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
882,-800000059082,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,INTERNATIONAL HIGH SCH-LAFAYETTE,332100011337,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2630 BENSON AVE,,BROOKLYN,NY,11214,2630 BENSON AVE,,BROOKLYN,NY,11214,MR.,JON,HARRIMAN,PRINCIPAL,jharrim@schools.nyc.gov,(718)333-7860,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
883,-800000059098,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,RACHEL CARSON HS FOR COASTAL STUDIES,332100011344,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,521 WEST AVE,,BROOKLYN,NY,11224,521 WEST AVE,,BROOKLYN,NY,11224,MR.,STEPHEN,MCNALLY,PRINCIPAL,smcnally@schools.nyc.gov,(718)265-0329,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
884,-800000059111,HIGH SCHOOL OF SPORTS MANAGEMENT,HIGH SCHOOL OF SPORTS MANAGEMENT,332100011348,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2630 BENSON AVE,,BROOKLYN,NY,11214,2630 BENSON AVE,,BROOKLYN,NY,11214,MR.,DEREK,CRADLE,PRINCIPAL,dcradle@schools.nyc.gov,(718)333-7650,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
885,-800000043504,ABRAHAM LINCOLN HIGH SCHOOL,ABRAHAM LINCOLN HIGH SCHOOL,332100011410,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2800 OCEAN PKWY,,BROOKLYN,NY,11235,2800 OCEAN PKWY,,BROOKLYN,NY,11235,MR.,ARI,HOOGENBOOM,PRINCIPAL,ahoogen@schools.nyc.gov,(718)333-7400,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
886,-800000059703,KINGSBOROUGH EARLY COLLEGE SCHOOL,KINGSBOROUGH EARLY COLLEGE SCHOOL,332100011468,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2630 BENSON AVE,,BROOKLYN,NY,11214,2630 BENSON AVE,,BROOKLYN,NY,11214,MS.,TRACEE,MURREN,PRINCIPAL,tmurren@schools.nyc.gov,(718)333-7850,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,
887,-800000043491,EDWARD R MURROW HIGH SCHOOL,EDWARD R MURROW HIGH SCHOOL,332100011525,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1600 AVE L,,BROOKLYN,NY,11230,1600 AVE L,,BROOKLYN,NY,11230,MR.,ALLEN,BARGE,PRINCIPAL,abarge@schools.nyc.gov,(718)258-9283,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
888,-800000043478,JOHN DEWEY HIGH SCHOOL,JOHN DEWEY HIGH SCHOOL,332100011540,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,50 AVE X,,BROOKLYN,NY,11223,50 AVE X,,BROOKLYN,NY,11223,MS.,CONNIE,HAMILTON,PRINCIPAL,chamilt7@schools.nysc.gov,(718)373-6400,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
889,-800000060392,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,LIFE ACAD HS FOR FILM AND MUSIC,332100011559,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2630 BENSON AVE,,BROOKLYN,NY,11214,2630 BENSON AVE,,BROOKLYN,NY,11214,MS.,EUGENIA,KELCH,PRINCIPAL,ekelch@schools.nyc.gov,(718)333-7750,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
890,-800000060387,LEADERS HIGH SCHOOL,LEADERS HIGH SCHOOL,332100011572,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2630 BENSON AVE,,BROOKLYN,NY,11214,2630 BENSON AVE,,BROOKLYN,NY,11214,MR.,THOMAS,MULLEN,PRINCIPAL,tmullen@schools.nyc.gov,(718)333-7700,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
891,-800000043462,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,WILLIAM E GRADY CAREER AND TECH,332100011620,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,25 BRIGHTON 4TH RD,,BROOKLYN,NY,11235,25 BRIGHTON 4TH RD,,BROOKLYN,NY,11235,MS.,TARAH,MONTALBANO,PRINCIPAL,tmontalbano@schools.nyc.gov,(718)332-5000,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
892,-800000043447,BROOKLYN STUDIO SECONDARY SCHOOL,BROOKLYN STUDIO SECONDARY SCHOOL,332100011690,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,8310 21ST AVE,,BROOKLYN,NY,11214,8310 21ST AVE,,BROOKLYN,NY,11214,MS.,ANDREA,CILIOTTA,PRINCIPAL,aciliot@schools.nyc.gov,(718)266-5032,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y
893,-800000060402,LIBERATION DIPLOMA PLUS,LIBERATION DIPLOMA PLUS,332100011728,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2865 W 19TH ST,,BROOKLYN,NY,11224,2865 W 19TH ST,,BROOKLYN,NY,11224,MS.,APRIL,LEONG,PRINCIPAL,aleong@schools.nyc.gov,(718)946-6812,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
894,-800000059679,ST PETER CATHOLIC ACADEMY,ST PETER CATHOLIC ACADEMY,332100125507,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,KINGS,8401 23RD AVE,,BROOKLYN,NY,11214,8401 23RD AVE,,BROOKLYN,NY,11214,MS.,DANIELLE,ALFEO,PRINCIPAL,dalfeo@diobrook.org,(718)372-0025,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
895,-800000044077,SAINT ATHANASIUS CATHOLIC ACADEMY,ST ATHANASIUS CATHOLIC ACADEMY,332100126015,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,KINGS,6120 BAY PKY,,BROOKLYN,NY,11204,6120 BAY PKY,,BROOKLYN,NY,11204,MS.,DIANE,COMPETELLO,PRINCIPAL,dcompetello@diobrook.org,(718)236-4791,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
896,-800000044080,OUR LADY OF GRACE CATHOLIC ACADEMY,OUR LADY OF GRACE CATHOLIC ACAD,332100126097,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,KINGS,385 AVE W,,BROOKLYN,NY,11223,385 AVE W,,BROOKLYN,NY,11223,MRS.,KELLY,WOLF,PRINCIPAL,principal@olgbk.org,(718)375-2081,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
897,-800000044064,LUBAVITCHER SCHOOL CHABAD,LUBAVITCHER SCHOOL CHABAD,332100206938,14,NON-PUBLIC SCHOOLS,16,JEWISH,33,KINGS,841 OCEAN PKY,,BROOKLYN,NY,11230,841 OCEAN PKY,,BROOKLYN,NY,11230,RABBI,S,DECHTER,DEAN,rsd841@gmail.com,(718)859-7600,117,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,
898,-800000055832,MESIVTA YESHIVA RABBI CHAIM BERLIN,MESIVTA YESHIVA RABBI CHAIM BERLIN,332100206993,14,NON-PUBLIC SCHOOLS,16,JEWISH,33,KINGS,1585 CONEY ISLAND AVE,,BROOKLYN,NY,11230,1585 CONEY ISLAND AVE,,BROOKLYN,NY,11230,MR.,YOSEF,LANDSBERG,PRINCIPAL,hs@myrcb.org,(718)377-8400,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
899,-800000044065,LUBAVITCHER HIGH SCHOOL,LUBAVITCHER HIGH SCHOOL,332100207932,14,NON-PUBLIC SCHOOLS,16,JEWISH,33,KINGS,841-853 OCEAN PKY,,BROOKLYN,NY,11230,841-853 OCEAN PKY,,BROOKLYN,NY,11230,RABBI,DOV,BARON,PRINCIPAL,chovevei@gmail.com,(718)735-6601,104,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
900,-800000044145,PS 100 CONEY ISLAND SCHOOL (THE),PS 100 CONEY ISLAND SCHOOL (THE),332100010100,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2951 W 3RD ST,,BROOKLYN,NY,11224,2951 W 3RD ST,,BROOKLYN,NY,11224,MS.,CHIARA,SPAGNOLO,PRINCIPAL,cspagnolo3@schools.nyc.gov,(718)382-2760,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
901,-800000044146,PS 101 VERRAZANO (THE),PS 101 VERRAZANO (THE),332100010101,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,8696 24TH AVE,,BROOKLYN,NY,11214,8696 24TH AVE,,BROOKLYN,NY,11214,MR.,GREGG,KORROL,PRINCIPAL,gkorrol@schools.nyc.gov,(718)372-0221,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
902,-800000044147,PS 121 NELSON A ROCKEFELLER,PS 121 NELSON A ROCKEFELLER,332100010121,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,5301 20TH AVE,,BROOKLYN,NY,11204,5301 20TH AVE,,BROOKLYN,NY,11204,MS.,ZAKARIAH,HAVILAND,PRINCIPAL,zhaviland@schools.nyc.gov,(718)377-8845,,1,Elementary,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
903,-800000044130,PS 128 BENSONHURST,PS 128 BENSONHURST,332100010128,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2075 84TH ST,,BROOKLYN,NY,11214,2075 84TH ST,,BROOKLYN,NY,11214,MS.,JESSICA,DRZEWUCKI,PRINCIPAL,jdrzewucki@schools.nyc.gov,(718)373-5900,,1,Elementary,,,Y,Y,Y,Y,Y,Y,,,,,,,,,
904,-800000044131,PS 153 HOMECREST,PS 153 HOMECREST,332100010153,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1970 HOMECREST AVE,,BROOKLYN,NY,11229,1970 HOMECREST AVE,,BROOKLYN,NY,11229,MR.,CARL,SANTA MARIA,PRINCIPAL,csanta@schools.nyc.gov,(718)375-4484,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
905,-800000044115,PS 177 MARLBORO (THE),PS 177 MARLBORO (THE),332100010177,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,346 AVE P,,BROOKLYN,NY,11204,346 AVE P,,BROOKLYN,NY,11204,MS.,ANN MARIE,LETTIERI-BAKER,PRINCIPAL,alettieribaker2@schools.nyc.gov,(718)375-9506,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
906,-800000044116,PS 188 MICHAEL E BERDY,PS 188 MICHAEL E BERDY,332100010188,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,3314 NEPTUNE AVE,,BROOKLYN,NY,11224,3314 NEPTUNE AVE,,BROOKLYN,NY,11224,MS.,LESLIE,KING,PRINCIPAL,lking13@schools.nyc.gov,(718)265-7580,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
907,-800000044117,PS 199 FREDERICK WACHTEL,PS 199 FREDERICK WACHTEL,332100010199,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1100 ELM AVE,,BROOKLYN,NY,11230,1100 ELM AVE,,BROOKLYN,NY,11230,MS.,ROSALIA,BACARELLA,PRINCIPAL,rbacarella@schools.nyc.gov,(718)339-1422,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
908,-800000044118,PS 209 MARGARET MEAD,PS 209 MARGARET MEAD,332100010209,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2609 E 7TH ST,,BROOKLYN,NY,11235,2609 E 7TH ST,,BROOKLYN,NY,11235,MS.,FRANCES,NOVELLA-LOCURCIO,PRINCIPAL,flocurc@schools.nyc.gov,(718)743-1954,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
909,-800000044119,PS 212 LADY DEBORAH MOODY,PS 212 LADY DEBORAH MOODY,332100010212,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,87 BAY 49TH ST,,BROOKLYN,NY,11214,87 BAY 49TH ST,,BROOKLYN,NY,11214,MS.,RINA,HORNE,PRINCIPAL,rhorne@schools.nyc.gov,(718)266-4841,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
910,-800000044103,PS 215 MORRIS H WEISS,PS 215 MORRIS H WEISS,332100010215,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,415 AVE S,,BROOKLYN,NY,11223,415 AVE S,,BROOKLYN,NY,11223,MS.,ANTONELLA,BOVE,PRINCIPAL,above@schools.nyc.gov,(718)339-2464,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
911,-800000044104,PS 216 ARTURO TOSCANINI,PS 216 ARTURO TOSCANINI,332100010216,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,350 AVE X,,BROOKLYN,NY,11223,350 AVE X,,BROOKLYN,NY,11223,MS.,DONNA,NEGLIA,PRINCIPAL,dneglia@schools.nyc.gov,(718)645-2862,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
912,-800000044105,PS 225 EILEEN E ZAGLIN (THE),PS 225 EILEEN E ZAGLIN (THE),332100010225,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1075 OCEANVIEW AVE,,BROOKLYN,NY,11235,1075 OCEANVIEW AVE,,BROOKLYN,NY,11235,MR.,MICHAEL,COSMAI,PRINCIPAL,mcosmai@schools.nyc.gov,(718)743-9793,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
913,-800000044106,PS 226 ALFRED DE B MASON,PS 226 ALFRED DE B MASON,332100010226,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,6006 23RD AVE,,BROOKLYN,NY,11204,6006 23RD AVE,,BROOKLYN,NY,11204,MR.,EVAN,KLEIN,PRINCIPAL,eklein9@schools.nyc.gov,(718)234-4940,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,Y
914,-800000044126,IS 228 DAVID A BOODY,IS 228 DAVID A BOODY,332100010228,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,228 AVE S,,BROOKLYN,NY,11223,228 AVE S,,BROOKLYN,NY,11223,MR.,DOMINICK,D'ANGELO,PRINCIPAL,ddangelo3@schools.nyc.gov,(718)375-7638,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
915,-800000044127,PS 238 ANNE SULLIVAN,PS 238 ANNE SULLIVAN,332100010238,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1633 E 8TH ST,,BROOKLYN,NY,11223,1633 E 8TH ST,,BROOKLYN,NY,11223,MS.,HARLA JOY,MUSOFF-WEISS,PRINCIPAL,hmusoff@schools.nyc.gov,(718)339-4355,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y
916,-800000044128,MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED,MARK TWAIN IS 239-GIFTED & TALENTED,332100010239,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2401 NEPTUNE AVE,,BROOKLYN,NY,11224,2401 NEPTUNE AVE,,BROOKLYN,NY,11224,MS.,KAREN,DITOLLA,PRINCIPAL,kditoll@schools.nyc.gov,(718)266-0814,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
917,-800000044129,PS 253,PS 253,332100010253,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,601 OCEANVIEW AVE,,BROOKLYN,NY,11235,601 OCEANVIEW AVE,,BROOKLYN,NY,11235,MS.,LISA,DITILLO-SPERONI,PRINCIPAL,lsperon@schools.nyc.gov,(718)332-3331,,1,Elementary,,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
918,-800000044101,IS 281 JOSEPH B CAVALLARO,IS 281 JOSEPH B CAVALLARO,332100010281,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,8787 24TH AVE,,BROOKLYN,NY,11214,8787 24TH AVE,,BROOKLYN,NY,11214,MS.,MARIA,BENDER,PRINCIPAL,mbender4@schools.nyc.gov,(718)996-6706,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
919,-800000044102,PS 288 SHIRLEY TANYHILL (THE),PS 288 SHIRLEY TANYHILL (THE),332100010288,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2950 W 25TH ST,,BROOKLYN,NY,11224,2950 W 25TH ST,,BROOKLYN,NY,11224,MR.,QADIR,DIXON,PRINCIPAL,qdixon@schools.nyc.gov,(718)382-2100,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
920,-800000044213,YESHIVA NESIVOS CHAIM,YESHIVA NESIVOS CHAIM,332000229839,14,NON-PUBLIC SCHOOLS,16,JEWISH,33,KINGS,221 AVE F,,BROOKLYN,NY,11218,PO BOX 180399,,BROOKLYN,NY,11218,RABBI,OSHER,PLUTCHOK,DEAN,yeshivanc@aol.com,(718)576-1421,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
921,-800000055878,OHR TORAH,OHR TORAH,332000229894,14,NON-PUBLIC SCHOOLS,16,JEWISH,33,KINGS,4615 14TH AVE-3RD FL,,BROOKLYN,NY,11219,4615 14TH AVE-3RD FL,,BROOKLYN,NY,11219,MR.,JACOB,SCHWARTZ,PRINCIPAL,ohrtorah@gmail.com,(718)972-7348,,7,Special,,,,,,,,,,Y,,,,,,,
922,-800000044194,LUTHERAN ELEMENTARY SCHOOL OF BAY RIDGE,LUTHERAN ELEM SCHOOL OF BAY RIDGE,332000305792,14,NON-PUBLIC SCHOOLS,4,LUTHERAN,33,KINGS,440 OVINGTON AVE,,BROOKLYN,NY,11209,440 OVINGTON AVE,,BROOKLYN,NY,11209,MRS.,CORINNE,KING,PRINCIPAL,cking@lesbayridge.com,(718)748-9502,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
923,-800000044196,BROOKLYN SDA ELEMENTARY SCHOOL,BROOKLYN SDA ELEMENTARY SCHOOL,332000445840,14,NON-PUBLIC SCHOOLS,1,SEVENTH-DAY ADVENTIST,33,KINGS,1260 OCEAN AVE,,BROOKLYN,NY,11230,1260 OCEAN AVE,,BROOKLYN,NY,11230,MR.,LINDEN,HISLOP,PRINCIPAL,lhislop@bklynsdagnyc.org,(718)859-1313,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
924,-800000044171,D & G KALOIDIS PAROCHIAL SCHOOL,D & G KALOIDIS PAROCHIAL SCHOOL,332000718760,14,NON-PUBLIC SCHOOLS,17,GREEK ORTHODOX,33,KINGS,8502 RIDGE BLVD,,BROOKLYN,NY,11209,8502 RIDGE BLVD,,BROOKLYN,NY,11209,MS.,NIOMI,PLOTKIN,PRINCIPAL,principal@dgkschool.org,(718)836-8096,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
925,-800000044172,BAY RIDGE CHRISTIAN ACADEMY,BAY RIDGE CHRISTIAN ACADEMY,332000808988,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,33,KINGS,6324 7TH AVE,,BROOKLYN,NY,11220,6324 7TH AVE,,BROOKLYN,NY,11220,MRS.,JUDITH,VEGA,PRINCIPAL,judith.vega@whcacademy.org,(718)238-4000,206,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
926,-800000044173,GATEWAY CITY ACADEMY,GATEWAY CITY ACADEMY,332000809366,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,33,KINGS,257 BAY RIDGE AVE,,BROOKLYN,NY,11220,257 BAY RIDGE AVE,,BROOKLYN,NY,11220,MS.,SUSANNE,NOCERA,PRINCIPAL,gca@gatewaycityacademy.net,(718)921-3737,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,Y,Y,,,,,
927,-800000090321,NEW GENERATION ELEMENTARY SCHOOL,NEW GENERATION ELEMENTARY SCHOOL,332000996353,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,33,KINGS,2597 BEDFORD AVE,,BROOKLYN,NY,11226,2597 BEDFORD AVE,,BROOKLYN,NY,11226,MS.,CHARMAINE,SMITH,DIRECTOR,day1gen@yahoo.com,(718)941-0404,,0,PreK Only,Y,,,,,,,,,,,,,,,,
928,-800000091728,BAY RIDGE PREP SCHOOL 2,BAY RIDGE PREP SCHOOL 2,332000996503,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,33,KINGS,7420 4TH AVE,,BROOKLYN,NY,11209,7420 4TH AVE,,BROOKLYN,NY,11209,MR.,MICHAEL,DEALY,HEAD OF SCHOOL,mdealy@bayridgeprep.org,(718)833-9090,,8,Not Available,,,,,,,,,,,,,,,,,
929,-800000045385,HEARTSHARE SCHOOL (THE),HEARTSHARE SCHOOL (THE),332000996520,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,33,KINGS,1825 BATH AVE,,BROOKLYN,NY,11214,82-12 151ST AVE,,HOWARD BEACH,NY,11414,MS.,CAROL,VERDI,EXECUTIVE DIRECTOR,carol.verdi@heartshare.org,(917)685-4774,,7,Special,,,,,,,,,,Y,,,,,,,Y
930,-800000092301,RYKEN EDUCATIONAL CENTER (THE),RYKEN EDUCATIONAL CENTER (THE),332000996542,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,33,KINGS,7100 SHORE RD,,BROOKLYN,NY,11209,7100 SHORE RD,,BROOKLYN,NY,11209,MR.,ROBERT,ALESI,ADMINISTRATOR,ralesi@xavrian.org,(718)836-7100,115,,,,,,,,,,,,,,,,,,,
931,-800000034214,ADELPHI ACADEMY,ADELPHI ACADEMY,332000996880,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,33,KINGS,8515 RIDGE BLVD,,BROOKLYN,NY,11209,8515 RIDGE BLVD,,BROOKLYN,NY,11209,MS.,IPHIGENIA,ROMANOS,HEAD OF SCHOOL,romanosi@adelphi.org,(718)238-3308,301,6,K-12,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,
932,-800000044137,POLYTECH PREP COUNTRY DAY SCHOOL,POLY PREP COUNTRY DAY SCHOOL,332000996928,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,33,KINGS,9216 7TH AVE,,BROOKLYN,NY,11228,9216 7TH AVE,,BROOKLYN,NY,11228,MR.,AUDRIUS,BARZDUKAS,HEAD OF SCHOOL,abarzdukas@polyprep.org,(718)836-9800,3110,6,K-12,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,
933,-800000044120,BAY RIDGE PREPARATORY SCHOOL,BAY RIDGE PREP SCHOOL,332000999653,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,33,KINGS,8101 RIDGE BLVD,,BROOKLYN,NY,11209,8101 RIDGE BLVD,,BROOKLYN,NY,11209,DR.,CHARLES,FASANO,HEADMASTER,cfasano@bayridgeprep.org,(718)833-9090,,1,Elementary,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
934,-800000044123,PS 90 EDNA COHEN SCHOOL,PS 90 EDNA COHEN SCHOOL,332100010090,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2840 W 12TH ST,,BROOKLYN,NY,11224,2840 W 12TH ST,,BROOKLYN,NY,11224,MS.,GRETA,HAWKINS,PRINCIPAL,ghawkins@schools.nyc.gov,(718)787-3333,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
935,-800000044124,PS 95 GRAVESEND (THE),PS 95 GRAVESEND (THE),332100010095,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,345 VAN SICKLEN ST,,BROOKLYN,NY,11223,345 VAN SICKLEN ST,,BROOKLYN,NY,11223,MS.,JANET,NDZIBAH,PRINCIPAL,jndzibah@schools.nyc.gov,(718)449-5050,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,
936,-800000044125,IS 96 SETH LOW,IS 96 SETH LOW,332100010096,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,99 AVE P,,BROOKLYN,NY,11204,99 AVE P,,BROOKLYN,NY,11204,MS.,ERIN,LYNCH,PRINCIPAL,elynch3@schools.nyc.gov,(718)236-1344,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
937,-800000044142,PS 97 HIGHLAWN (THE),PS 97 HIGHLAWN (THE),332100010097,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1855 STILLWELL AVE,,BROOKLYN,NY,11223,1855 STILLWELL AVE,,BROOKLYN,NY,11223,MS.,IRINA,CABELLO,PRINCIPAL,icabello@schools.nyc.gov,(718)627-7550,,1,Elementary,,,Y,Y,Y,Y,Y,Y,,,,,,,,,
